job_id,skill,role_category,seniority,salary_midpoint,remote_type,company_tier,date_posted,is_high_growth_role
9c6390ab-037,Data Modeling,Analytics Engineer,Senior,320000.0,On-site,Scale-up,2026-03-04,True
9c6390ab-037,Sql,Analytics Engineer,Senior,320000.0,On-site,Scale-up,2026-03-04,True
9c6390ab-037,Snowflake,Analytics Engineer,Senior,320000.0,On-site,Scale-up,2026-03-04,True
fa5f9f00-1a4,Azure,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
fa5f9f00-1a4,Dbt,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
fa5f9f00-1a4,Python,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
fa5f9f00-1a4,Kafka,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
fa5f9f00-1a4,Airflow,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
fa5f9f00-1a4,Spark,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
fa5f9f00-1a4,Databricks,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
fa5f9f00-1a4,Sql,Data Engineer,Mid Level,200000.0,Hybrid,Scale-up,2026-02-04,True
f7e94460-053,Dbt,Data Analyst,Mid Level,100000.0,Remote,Scale-up,2026-02-23,False
f7e94460-053,Looker,Data Analyst,Mid Level,100000.0,Remote,Scale-up,2026-02-23,False
f7e94460-053,Sql,Data Analyst,Mid Level,100000.0,Remote,Scale-up,2026-02-23,False
f7e94460-053,Tableau,Data Analyst,Mid Level,100000.0,Remote,Scale-up,2026-02-23,False
f7e94460-053,Excel,Data Analyst,Mid Level,100000.0,Remote,Scale-up,2026-02-23,False
8c7c3bb2-e3d,Python,Data Engineer,Principal,495000.0,Remote,FAANG+,2026-03-17,True
8c7c3bb2-e3d,Sql,Data Engineer,Principal,495000.0,Remote,FAANG+,2026-03-17,True
8c7c3bb2-e3d,GCP,Data Engineer,Principal,495000.0,Remote,FAANG+,2026-03-17,True
8c7c3bb2-e3d,Dbt,Data Engineer,Principal,495000.0,Remote,FAANG+,2026-03-17,True
bece0e17-6a0,Dax,Business Intelligence Developer,Senior,115000.0,Remote,Startup,2025-12-11,False
bece0e17-6a0,Looker,Business Intelligence Developer,Senior,115000.0,Remote,Startup,2025-12-11,False
bece0e17-6a0,Git,Business Intelligence Developer,Senior,115000.0,Remote,Startup,2025-12-11,False
bece0e17-6a0,Python,Business Intelligence Developer,Senior,115000.0,Remote,Startup,2025-12-11,False
bece0e17-6a0,Sql,Business Intelligence Developer,Senior,115000.0,Remote,Startup,2025-12-11,False
bece0e17-6a0,Power Bi,Business Intelligence Developer,Senior,115000.0,Remote,Startup,2025-12-11,False
8654273d-0aa,Dax,Business Intelligence Developer,Senior,230000.0,On-site,FAANG+,2026-02-08,False
8654273d-0aa,Git,Business Intelligence Developer,Senior,230000.0,On-site,FAANG+,2026-02-08,False
8654273d-0aa,Data Modeling,Business Intelligence Developer,Senior,230000.0,On-site,FAANG+,2026-02-08,False
8654273d-0aa,Tableau,Business Intelligence Developer,Senior,230000.0,On-site,FAANG+,2026-02-08,False
8654273d-0aa,Power Bi,Business Intelligence Developer,Senior,230000.0,On-site,FAANG+,2026-02-08,False
253eaa8f-8fd,Databricks,Data Scientist,Staff/Lead,260000.0,On-site,Enterprise,2026-03-11,False
253eaa8f-8fd,Sql,Data Scientist,Staff/Lead,260000.0,On-site,Enterprise,2026-03-11,False
253eaa8f-8fd,Scikit-Learn,Data Scientist,Staff/Lead,260000.0,On-site,Enterprise,2026-03-11,False
253eaa8f-8fd,Statistics,Data Scientist,Staff/Lead,260000.0,On-site,Enterprise,2026-03-11,False
3423523a-22a,Statistics,Data Scientist,Senior,140000.0,Hybrid,Mid-market,2026-01-07,False
3423523a-22a,Git,Data Scientist,Senior,140000.0,Hybrid,Mid-market,2026-01-07,False
3423523a-22a,Python,Data Scientist,Senior,140000.0,Hybrid,Mid-market,2026-01-07,False
3423523a-22a,Airflow,Data Scientist,Senior,140000.0,Hybrid,Mid-market,2026-01-07,False
3423523a-22a,Databricks,Data Scientist,Senior,140000.0,Hybrid,Mid-market,2026-01-07,False
3423523a-22a,Sql,Data Scientist,Senior,140000.0,Hybrid,Mid-market,2026-01-07,False
3423523a-22a,GCP,Data Scientist,Senior,140000.0,Hybrid,Mid-market,2026-01-07,False
7b1889c2-85b,Mlflow,Machine Learning Engineer,Entry Level,135000.0,On-site,Scale-up,2026-02-13,True
7b1889c2-85b,Kubernetes,Machine Learning Engineer,Entry Level,135000.0,On-site,Scale-up,2026-02-13,True
7b1889c2-85b,PyTorch,Machine Learning Engineer,Entry Level,135000.0,On-site,Scale-up,2026-02-13,True
7b1889c2-85b,Scikit-Learn,Machine Learning Engineer,Entry Level,135000.0,On-site,Scale-up,2026-02-13,True
7b1889c2-85b,Python,Machine Learning Engineer,Entry Level,135000.0,On-site,Scale-up,2026-02-13,True
7b1889c2-85b,Tensorflow,Machine Learning Engineer,Entry Level,135000.0,On-site,Scale-up,2026-02-13,True
7b1889c2-85b,Weights & Biases,Machine Learning Engineer,Entry Level,135000.0,On-site,Scale-up,2026-02-13,True
ffd7cbd1-0e3,Dbt,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
ffd7cbd1-0e3,Looker,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
ffd7cbd1-0e3,Git,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
ffd7cbd1-0e3,Python,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
ffd7cbd1-0e3,Data Modeling,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
ffd7cbd1-0e3,Sql,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
ffd7cbd1-0e3,Redshift,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
ffd7cbd1-0e3,Snowflake,Analytics Engineer,Mid Level,165000.0,Hybrid,Scale-up,2026-03-07,True
849aade7-7ee,Kubernetes,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,Python,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,Kafka,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,Docker,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,Spark,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,Databricks,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,Sql,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,GCP,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
849aade7-7ee,Prometheus,Data Platform Engineer,Entry Level,155000.0,Remote,Scale-up,2026-03-19,True
2e5b011a-6fa,Scikit-Learn,Data Scientist,Senior,230000.0,Hybrid,Startup,2025-12-03,False
2e5b011a-6fa,Statistics,Data Scientist,Senior,230000.0,Hybrid,Startup,2025-12-03,False
2e5b011a-6fa,Jupyter,Data Scientist,Senior,230000.0,Hybrid,Startup,2025-12-03,False
2e5b011a-6fa,Python,Data Scientist,Senior,230000.0,Hybrid,Startup,2025-12-03,False
2e5b011a-6fa,GCP,Data Scientist,Senior,230000.0,Hybrid,Startup,2025-12-03,False
a84793c5-601,PyTorch,Machine Learning Engineer,Mid Level,220000.0,Remote,Enterprise,2026-03-06,True
a84793c5-601,Scikit-Learn,Machine Learning Engineer,Mid Level,220000.0,Remote,Enterprise,2026-03-06,True
a84793c5-601,Gcp Vertex Ai,Machine Learning Engineer,Mid Level,220000.0,Remote,Enterprise,2026-03-06,True
a84793c5-601,Python,Machine Learning Engineer,Mid Level,220000.0,Remote,Enterprise,2026-03-06,True
a84793c5-601,Docker,Machine Learning Engineer,Mid Level,220000.0,Remote,Enterprise,2026-03-06,True
a84793c5-601,Aws Sagemaker,Machine Learning Engineer,Mid Level,220000.0,Remote,Enterprise,2026-03-06,True
a84793c5-601,Tensorflow,Machine Learning Engineer,Mid Level,220000.0,Remote,Enterprise,2026-03-06,True
3aeadd9d-a51,RAG,AI/LLM Engineer,Staff/Lead,340000.0,Hybrid,Enterprise,2026-03-10,True
3aeadd9d-a51,Vector Databases,AI/LLM Engineer,Staff/Lead,340000.0,Hybrid,Enterprise,2026-03-10,True
3aeadd9d-a51,Python,AI/LLM Engineer,Staff/Lead,340000.0,Hybrid,Enterprise,2026-03-10,True
3aeadd9d-a51,Openai Api,AI/LLM Engineer,Staff/Lead,340000.0,Hybrid,Enterprise,2026-03-10,True
3aeadd9d-a51,Hugging Face,AI/LLM Engineer,Staff/Lead,340000.0,Hybrid,Enterprise,2026-03-10,True
18c07df7-592,Dbt,Data Engineer,Principal,260000.0,Hybrid,Startup,2026-02-07,True
18c07df7-592,Git,Data Engineer,Principal,260000.0,Hybrid,Startup,2026-02-07,True
18c07df7-592,Kafka,Data Engineer,Principal,260000.0,Hybrid,Startup,2026-02-07,True
18c07df7-592,Python,Data Engineer,Principal,260000.0,Hybrid,Startup,2026-02-07,True
18c07df7-592,Docker,Data Engineer,Principal,260000.0,Hybrid,Startup,2026-02-07,True
18c07df7-592,Sql,Data Engineer,Principal,260000.0,Hybrid,Startup,2026-02-07,True
18c07df7-592,GCP,Data Engineer,Principal,260000.0,Hybrid,Startup,2026-02-07,True
f95b860a-f21,Git,Business Intelligence Developer,Principal,305000.0,Hybrid,Startup,2026-01-30,False
f95b860a-f21,Python,Business Intelligence Developer,Principal,305000.0,Hybrid,Startup,2026-01-30,False
f95b860a-f21,Data Modeling,Business Intelligence Developer,Principal,305000.0,Hybrid,Startup,2026-01-30,False
f95b860a-f21,Sql,Business Intelligence Developer,Principal,305000.0,Hybrid,Startup,2026-01-30,False
f95b860a-f21,Redshift,Business Intelligence Developer,Principal,305000.0,Hybrid,Startup,2026-01-30,False
f95b860a-f21,Power Bi,Business Intelligence Developer,Principal,305000.0,Hybrid,Startup,2026-01-30,False
f95b860a-f21,Excel,Business Intelligence Developer,Principal,305000.0,Hybrid,Startup,2026-01-30,False
cdd13fdb-ba2,Dbt,Data Analyst,Principal,190000.0,Remote,Scale-up,2025-11-12,False
cdd13fdb-ba2,Looker,Data Analyst,Principal,190000.0,Remote,Scale-up,2025-11-12,False
cdd13fdb-ba2,Python,Data Analyst,Principal,190000.0,Remote,Scale-up,2025-11-12,False
cdd13fdb-ba2,Bigquery,Data Analyst,Principal,190000.0,Remote,Scale-up,2025-11-12,False
cdd13fdb-ba2,Snowflake,Data Analyst,Principal,190000.0,Remote,Scale-up,2025-11-12,False
cdd13fdb-ba2,Excel,Data Analyst,Principal,190000.0,Remote,Scale-up,2025-11-12,False
f4e2201a-610,PyTorch,Machine Learning Engineer,Mid Level,155000.0,Remote,Scale-up,2026-03-04,True
f4e2201a-610,Scikit-Learn,Machine Learning Engineer,Mid Level,155000.0,Remote,Scale-up,2026-03-04,True
f4e2201a-610,Python,Machine Learning Engineer,Mid Level,155000.0,Remote,Scale-up,2026-03-04,True
f4e2201a-610,Aws Sagemaker,Machine Learning Engineer,Mid Level,155000.0,Remote,Scale-up,2026-03-04,True
f4e2201a-610,Tensorflow,Machine Learning Engineer,Mid Level,155000.0,Remote,Scale-up,2026-03-04,True
f4e2201a-610,Databricks,Machine Learning Engineer,Mid Level,155000.0,Remote,Scale-up,2026-03-04,True
f4e2201a-610,Weights & Biases,Machine Learning Engineer,Mid Level,155000.0,Remote,Scale-up,2026-03-04,True
acb5e133-6dc,Aws,AI/LLM Engineer,Entry Level,330000.0,Remote,Scale-up,2026-01-26,True
acb5e133-6dc,Vector Databases,AI/LLM Engineer,Entry Level,330000.0,Remote,Scale-up,2026-01-26,True
acb5e133-6dc,Python,AI/LLM Engineer,Entry Level,330000.0,Remote,Scale-up,2026-01-26,True
acb5e133-6dc,Openai Api,AI/LLM Engineer,Entry Level,330000.0,Remote,Scale-up,2026-01-26,True
acb5e133-6dc,LangChain,AI/LLM Engineer,Entry Level,330000.0,Remote,Scale-up,2026-01-26,True
acb5e133-6dc,GCP,AI/LLM Engineer,Entry Level,330000.0,Remote,Scale-up,2026-01-26,True
7a01faca-74f,Dbt,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Looker,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Python,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Bigquery,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Data Modeling,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Databricks,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Sql,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Redshift,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
7a01faca-74f,Snowflake,Analytics Engineer,Senior,190000.0,Remote,Enterprise,2026-03-21,True
ca30c7f5-cc8,Kubernetes,Data Engineer,Senior,190000.0,Remote,Startup,2026-03-19,True
ca30c7f5-cc8,Git,Data Engineer,Senior,190000.0,Remote,Startup,2026-03-19,True
ca30c7f5-cc8,Kafka,Data Engineer,Senior,190000.0,Remote,Startup,2026-03-19,True
ca30c7f5-cc8,Python,Data Engineer,Senior,190000.0,Remote,Startup,2026-03-19,True
ca30c7f5-cc8,Airflow,Data Engineer,Senior,190000.0,Remote,Startup,2026-03-19,True
ca30c7f5-cc8,Snowflake,Data Engineer,Senior,190000.0,Remote,Startup,2026-03-19,True
f1753aab-de7,Mlflow,Machine Learning Engineer,Entry Level,190000.0,Hybrid,Scale-up,2026-02-15,True
f1753aab-de7,PyTorch,Machine Learning Engineer,Entry Level,190000.0,Hybrid,Scale-up,2026-02-15,True
f1753aab-de7,Scikit-Learn,Machine Learning Engineer,Entry Level,190000.0,Hybrid,Scale-up,2026-02-15,True
f1753aab-de7,Docker,Machine Learning Engineer,Entry Level,190000.0,Hybrid,Scale-up,2026-02-15,True
f1753aab-de7,Aws Sagemaker,Machine Learning Engineer,Entry Level,190000.0,Hybrid,Scale-up,2026-02-15,True
f1753aab-de7,Tensorflow,Machine Learning Engineer,Entry Level,190000.0,Hybrid,Scale-up,2026-02-15,True
8f062d3d-06f,Python,Data Scientist,Mid Level,180000.0,Hybrid,Enterprise,2026-02-06,False
8f062d3d-06f,Git,Data Scientist,Mid Level,180000.0,Hybrid,Enterprise,2026-02-06,False
8f062d3d-06f,Airflow,Data Scientist,Mid Level,180000.0,Hybrid,Enterprise,2026-02-06,False
8f062d3d-06f,B Testing,Data Scientist,Mid Level,180000.0,Hybrid,Enterprise,2026-02-06,False
8f062d3d-06f,Snowflake,Data Scientist,Mid Level,180000.0,Hybrid,Enterprise,2026-02-06,False
8f062d3d-06f,GCP,Data Scientist,Mid Level,180000.0,Hybrid,Enterprise,2026-02-06,False
ba9fc2e8-3e6,Looker,Data Analyst,Entry Level,55000.0,Hybrid,Enterprise,2026-03-22,False
ba9fc2e8-3e6,Python,Data Analyst,Entry Level,55000.0,Hybrid,Enterprise,2026-03-22,False
ba9fc2e8-3e6,Bigquery,Data Analyst,Entry Level,55000.0,Hybrid,Enterprise,2026-03-22,False
ba9fc2e8-3e6,Sql,Data Analyst,Entry Level,55000.0,Hybrid,Enterprise,2026-03-22,False
ba9fc2e8-3e6,Redshift,Data Analyst,Entry Level,55000.0,Hybrid,Enterprise,2026-03-22,False
ba9fc2e8-3e6,Power Bi,Data Analyst,Entry Level,55000.0,Hybrid,Enterprise,2026-03-22,False
ba9fc2e8-3e6,Excel,Data Analyst,Entry Level,55000.0,Hybrid,Enterprise,2026-03-22,False
fd18d8fc-06f,Python,Data Analyst,Principal,340000.0,Remote,Scale-up,2026-02-11,False
fd18d8fc-06f,Redshift,Data Analyst,Principal,340000.0,Remote,Scale-up,2026-02-11,False
fd18d8fc-06f,Power Bi,Data Analyst,Principal,340000.0,Remote,Scale-up,2026-02-11,False
fd18d8fc-06f,Looker,Data Analyst,Principal,340000.0,Remote,Scale-up,2026-02-11,False
ada56211-713,Kubernetes,Data Engineer,Principal,340000.0,Remote,Startup,2026-02-09,True
ada56211-713,Terraform,Data Engineer,Principal,340000.0,Remote,Startup,2026-02-09,True
ada56211-713,Dbt,Data Engineer,Principal,340000.0,Remote,Startup,2026-02-09,True
ada56211-713,Airflow,Data Engineer,Principal,340000.0,Remote,Startup,2026-02-09,True
ada56211-713,Spark,Data Engineer,Principal,340000.0,Remote,Startup,2026-02-09,True
0567761e-6b6,Mlflow,Machine Learning Engineer,Staff/Lead,390000.0,Hybrid,Scale-up,2026-03-05,True
0567761e-6b6,PyTorch,Machine Learning Engineer,Staff/Lead,390000.0,Hybrid,Scale-up,2026-03-05,True
0567761e-6b6,Scikit-Learn,Machine Learning Engineer,Staff/Lead,390000.0,Hybrid,Scale-up,2026-03-05,True
0567761e-6b6,Python,Machine Learning Engineer,Staff/Lead,390000.0,Hybrid,Scale-up,2026-03-05,True
0567761e-6b6,Tensorflow,Machine Learning Engineer,Staff/Lead,390000.0,Hybrid,Scale-up,2026-03-05,True
0567761e-6b6,Databricks,Machine Learning Engineer,Staff/Lead,390000.0,Hybrid,Scale-up,2026-03-05,True
0567761e-6b6,Ray,Machine Learning Engineer,Staff/Lead,390000.0,Hybrid,Scale-up,2026-03-05,True
1c904475-d14,Google Sheets,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
1c904475-d14,Dbt,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
1c904475-d14,Looker,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
1c904475-d14,Python,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
1c904475-d14,Sql,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
1c904475-d14,Snowflake,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
1c904475-d14,Power Bi,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
1c904475-d14,Excel,Data Analyst,Senior,85000.0,Hybrid,Enterprise,2026-03-11,False
4adbecd7-197,Dbt,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
4adbecd7-197,Looker,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
4adbecd7-197,Git,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
4adbecd7-197,Python,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
4adbecd7-197,Bigquery,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
4adbecd7-197,Tableau,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
4adbecd7-197,Redshift,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
4adbecd7-197,Power Bi,Data Analyst,Senior,160000.0,On-site,Startup,2026-01-13,False
ef7ac983-42f,Google Sheets,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Looker,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Git,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Python,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Bigquery,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Tableau,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Sql,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Redshift,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
ef7ac983-42f,Power Bi,Data Analyst,Staff/Lead,125000.0,Remote,Enterprise,2026-02-17,False
1e8a3b5e-d97,Dbt,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Looker,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Git,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Python,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Bigquery,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Sql,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Tableau,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Snowflake,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Power Bi,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
1e8a3b5e-d97,Excel,Data Analyst,Mid Level,110000.0,Hybrid,Enterprise,2026-03-15,False
39361ef4-252,Dbt,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39361ef4-252,Looker,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39361ef4-252,Git,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39361ef4-252,Python,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39361ef4-252,Airflow,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39361ef4-252,Data Modeling,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39361ef4-252,Databricks,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39361ef4-252,Sql,Analytics Engineer,Mid Level,160000.0,Remote,Enterprise,2026-01-01,True
39283754-b12,Aws,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
39283754-b12,Scikit-Learn,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
39283754-b12,Python,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
39283754-b12,Docker,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
39283754-b12,Airflow,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
39283754-b12,B Testing,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
39283754-b12,Sql,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
39283754-b12,Snowflake,Data Scientist,Mid Level,170000.0,Remote,Startup,2026-02-05,False
95663ef0-48b,Mlflow,Machine Learning Engineer,Mid Level,305000.0,Hybrid,FAANG+,2026-03-08,True
95663ef0-48b,PyTorch,Machine Learning Engineer,Mid Level,305000.0,Hybrid,FAANG+,2026-03-08,True
95663ef0-48b,Scikit-Learn,Machine Learning Engineer,Mid Level,305000.0,Hybrid,FAANG+,2026-03-08,True
95663ef0-48b,Git,Machine Learning Engineer,Mid Level,305000.0,Hybrid,FAANG+,2026-03-08,True
95663ef0-48b,Python,Machine Learning Engineer,Mid Level,305000.0,Hybrid,FAANG+,2026-03-08,True
95663ef0-48b,Tensorflow,Machine Learning Engineer,Mid Level,305000.0,Hybrid,FAANG+,2026-03-08,True
cc572bb9-9b3,Kubernetes,Machine Learning Engineer,Senior,360000.0,On-site,Enterprise,2026-03-16,True
cc572bb9-9b3,PyTorch,Machine Learning Engineer,Senior,360000.0,On-site,Enterprise,2026-03-16,True
cc572bb9-9b3,Gcp Vertex Ai,Machine Learning Engineer,Senior,360000.0,On-site,Enterprise,2026-03-16,True
cc572bb9-9b3,Python,Machine Learning Engineer,Senior,360000.0,On-site,Enterprise,2026-03-16,True
cc572bb9-9b3,Docker,Machine Learning Engineer,Senior,360000.0,On-site,Enterprise,2026-03-16,True
cc572bb9-9b3,Ray,Machine Learning Engineer,Senior,360000.0,On-site,Enterprise,2026-03-16,True
31ed933b-fe2,Looker,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
31ed933b-fe2,Git,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
31ed933b-fe2,Data Modeling,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
31ed933b-fe2,Sql,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
31ed933b-fe2,Tableau,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
31ed933b-fe2,Snowflake,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
31ed933b-fe2,Power Bi,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
31ed933b-fe2,Excel,Business Intelligence Developer,Mid Level,115000.0,Hybrid,Scale-up,2025-12-06,False
056a2f1f-999,Aws,Data Engineer,Senior,215000.0,Remote,FAANG+,2026-03-11,True
056a2f1f-999,Kubernetes,Data Engineer,Senior,215000.0,Remote,FAANG+,2026-03-11,True
056a2f1f-999,Kafka,Data Engineer,Senior,215000.0,Remote,FAANG+,2026-03-11,True
056a2f1f-999,Airflow,Data Engineer,Senior,215000.0,Remote,FAANG+,2026-03-11,True
056a2f1f-999,Sql,Data Engineer,Senior,215000.0,Remote,FAANG+,2026-03-11,True
056a2f1f-999,GCP,Data Engineer,Senior,215000.0,Remote,FAANG+,2026-03-11,True
843a7d54-56d,Looker,Data Analyst,Principal,230000.0,On-site,Startup,2026-03-16,False
843a7d54-56d,Python,Data Analyst,Principal,230000.0,On-site,Startup,2026-03-16,False
843a7d54-56d,Git,Data Analyst,Principal,230000.0,On-site,Startup,2026-03-16,False
843a7d54-56d,Power Bi,Data Analyst,Principal,230000.0,On-site,Startup,2026-03-16,False
843a7d54-56d,Excel,Data Analyst,Principal,230000.0,On-site,Startup,2026-03-16,False
d01f05e2-3cc,Dbt,Data Engineer,Mid Level,100000.0,Remote,Enterprise,2026-03-03,True
d01f05e2-3cc,Python,Data Engineer,Mid Level,100000.0,Remote,Enterprise,2026-03-03,True
d01f05e2-3cc,Kafka,Data Engineer,Mid Level,100000.0,Remote,Enterprise,2026-03-03,True
d01f05e2-3cc,Airflow,Data Engineer,Mid Level,100000.0,Remote,Enterprise,2026-03-03,True
d01f05e2-3cc,Databricks,Data Engineer,Mid Level,100000.0,Remote,Enterprise,2026-03-03,True
d01f05e2-3cc,Sql,Data Engineer,Mid Level,100000.0,Remote,Enterprise,2026-03-03,True
d01f05e2-3cc,Snowflake,Data Engineer,Mid Level,100000.0,Remote,Enterprise,2026-03-03,True
3aae6889-a2a,PyTorch,AI/LLM Engineer,Senior,205000.0,Remote,Enterprise,2026-02-23,True
3aae6889-a2a,RAG,AI/LLM Engineer,Senior,205000.0,Remote,Enterprise,2026-02-23,True
3aae6889-a2a,Vector Databases,AI/LLM Engineer,Senior,205000.0,Remote,Enterprise,2026-02-23,True
3aae6889-a2a,Fastapi,AI/LLM Engineer,Senior,205000.0,Remote,Enterprise,2026-02-23,True
3aae6889-a2a,Openai Api,AI/LLM Engineer,Senior,205000.0,Remote,Enterprise,2026-02-23,True
3aae6889-a2a,LangChain,AI/LLM Engineer,Senior,205000.0,Remote,Enterprise,2026-02-23,True
3aae6889-a2a,Weaviate,AI/LLM Engineer,Senior,205000.0,Remote,Enterprise,2026-02-23,True
